Title,Product Link,Image URL,Rating,Ratings & Reviews,Price,Original Price,Discount,Key Features,Exchange Offer,Bank Offer,Timestamp
HP 250 G9 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 250 G9 Thin and Light Lapt...,https://www.flipkart.com/hp-250-g9-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itmf0a680c05d471?pid=COMGZK2Z2DT2PVXZ&lid=LSTCOMGZK2Z2DT2PVXZQR0XOG&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_1_23&otracker=search&fm=organic&iid=77ef25a1-c1d1-4252-9701-31cee9a2f144.COMGZK2Z2DT2PVXZ.SEARCH&ppt=sp&ppn=sp&ssid=49xrydndqo0000001753105162195&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/d/n/245-g8-business-laptop-hp-original-imagykcscqsk5ppk.jpeg?q=70,4.1,54 Ratings & 2 Reviews,"₹23,990","₹27,999",14% off,"['Intel Celeron Dual Core Processor', '8 GB DDR4 RAM', '32 bit Windows 11 Home Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 11', '1 year Domestic warranty']",,Bank Offer,2025-07-21 19:09:32
HP 250R G9 (2024) Intel Core i3 13th Gen Intel Core i3 - 1315U (13th Gen) - (8 GB/512 GB SSD/Windows 1...,https://www.flipkart.com/hp-250r-g9-2024-intel-core-i3-13th-gen-1315u-13th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmff5abac6385ed?pid=COMH75KHRZHEHBNY&lid=LSTCOMH75KHRZHEHBNYTU45X8&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_1_24&otracker=search&fm=organic&iid=77ef25a1-c1d1-4252-9701-31cee9a2f144.COMH75KHRZHEHBNY.SEARCH&ppt=sp&ppn=sp&ssid=49xrydndqo0000001753105162195&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/t/o/250r-g9-thin-and-light-laptop-hp-original-imah77g3dbdcvy6p.jpeg?q=70,4.4,51 Ratings & 1 Reviews,"₹33,390","₹44,990",25% off,"['Intel Core i3 Processor (13th Gen)', '8 GB DDR4 RAM', 'Windows 11 Home Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 11', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:33
HP 14s Intel Pentium Quad Core N6000 - (8 GB/512 GB SSD/Windows 11 Home) 14S-DR3003TU Thin and Light L...,https://www.flipkart.com/hp-14s-intel-pentium-quad-core-n6000-8-gb-512-gb-ssd-windows-11-home-14s-dr3003tu-thin-light-laptop/p/itm9dd5b1aafbe1f?pid=COMGU8XQCSH3WGFQ&lid=LSTCOMGU8XQCSH3WGFQYGVIZJ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMGU8XQCSH3WGFQ.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/x/c/14s-dr3003tu-thin-and-light-laptop-hp-original-imah3smtgtfhktzq.jpeg?q=70,3,8 Ratings & 2 Reviews,"₹27,990","₹36,990",24% off,"['Intel Pentium Quad Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year warranty']",,Bank Offer,2025-07-21 19:09:37
HP Pavilion MSO 2021 AMD Ryzen 5 Hexa Core 8540U - (16 GB/512 GB SSD/Windows 11 Home) 16-ag0019AU Thin...,https://www.flipkart.com/hp-pavilion-mso-2021-amd-ryzen-5-hexa-core-8540u-16-gb-512-gb-ssd-windows-11-home-16-ag0019au-thin-light-laptop/p/itmd14c7a58f1b78?pid=COMHAZY5ZQZQQDKZ&lid=LSTCOMHAZY5ZQZQQDKZ7RBKNI&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMHAZY5ZQZQQDKZ.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/z/b/-original-imahdxrfv2ecajy4.jpeg?q=70,4.1,54 Ratings & 10 Reviews,"₹58,990","₹76,924",23% off,"['AMD Ryzen 5 Hexa Core Processor', '16 GB LPDDR5 RAM', 'Windows 11 Home Operating System', '512 GB SSD', '40.64 cm (16 Inch) Display', '1 Year Onsite Warranty']","Upto 
₹25,000
 Off on Exchange",Bank Offer,2025-07-21 19:09:37
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0413 ...,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-cx1500cka-nj0413/p/itmc1d20ec9ce589?pid=COMGSHM3XZGQ5MGT&lid=LSTCOMGSHM3XZGQ5MGTME70B6&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_PffBIMrZoSx_l0QPuF_H47iAg6Ys9duj66MvmCk30GUHcWqqzgpt6ZEKmLbNnHTukwBWtDy979jBbv7RAr_lCE4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/n/3/cx1500cka-ej0275-chromebook-asus-original-imah2mw8nykenzdx.jpeg?q=70,3.8,"3,084 Ratings & 273 Reviews","₹16,990","₹32,990",48% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:38
Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os-82w00004ha/p/itm1ae5f82096ad9?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAR749MF&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_PffBIMrZoSx_l0QPuF_H47iAg6Ys9duj66MvmCk30GV5Hpu2AM8SjlD_DXWu9gG17NGitmIv19gMwKdvIp7F14QEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/f/c/-original-imahd3zwben2yanx.jpeg?q=70,3.9,346 Ratings & 33 Reviews,"₹9,499","₹16,298",41% off,"['MediaTek Kompanio 520 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹8,700
 Off on Exchange",Bank Offer,2025-07-21 19:09:38
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,https://www.flipkart.com/hp-255-g9-841w6pa-amd-ryzen-3-dual-core-8-gb-512-gb-ssd-dos-6e3z0pa-laptop/p/itm4beacda3f5a12?pid=COMGRDEXFPKNER34&lid=LSTCOMGRDEXFPKNER34XEIWWO&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMGRDEXFPKNER34.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/e/i/255-g8-laptop-hp-original-imagrfr3trshn7eg.jpeg?q=70,3.9,356 Ratings & 23 Reviews,"₹29,990","₹37,999",21% off,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'DOS Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Domestic Warrenty']",,Bank Offer,2025-07-21 19:09:38
HP 255 G9 AMD Ryzen 3 Dual Core 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Thin and Light Laptop,https://www.flipkart.com/hp-255-g9-amd-ryzen-3-dual-core-3250-8-gb-512-gb-ssd-windows-11-home-g8-thin-light-laptop/p/itm087b6d1981ee8?pid=COMGFBK9A3Z2QD9H&lid=LSTCOMGFBK9A3Z2QD9HGGY2DL&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMGFBK9A3Z2QD9H.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/l48s9zk0/computer/6/z/k/hp-laptop-255-g8-notebook-notebook-hp-original-imagf6hthg9zbxug.jpeg?q=70,4.1,"1,520 Ratings & 108 Reviews","₹27,490","₹47,990",42% off,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 11', '1 Year']",,Bank Offer,2025-07-21 19:09:39
HP Chromebook Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromeb...,https://www.flipkart.com/hp-chromebook-intel-celeron-dual-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0506tu/p/itmb2e03ff1f9366?pid=COMGBHKFAYHEMVAT&lid=LSTCOMGBHKFAYHEMVATTMWBVX&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_PffBIMrZoSx_l0QPuF_H47iAg6Ys9duj66MvmCk30GWBWcg04hwAx3k9OEkYpTfgDCjsPj5zGuR77J0ugOtXAUKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/c/f/-original-imah4sspuxggtusq.jpeg?q=70,3.9,"1,931 Ratings & 158 Reviews","₹17,990","₹32,295",44% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', '64 bit Chrome Operating System', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']","Upto 
₹17,000
 Off on Exchange",Bank Offer,2025-07-21 19:09:39
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1405cka-nk0154/p/itmdf634cde7dec2?pid=COMHDDZ7PYJZSGUZ&lid=LSTCOMHDDZ7PYJZSGUZKERLBX&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_32&otracker=search&fm=organic&iid=en_PffBIMrZoSx_l0QPuF_H47iAg6Ys9duj66MvmCk30GUOGXvhSW7wWiFPe7PWAJ9kxbB5WYMNK_jZ2vyovaMA9Oo15S0a61Wzzbg3qNOknKY%3D&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/i/m/-original-imahdh2st3kwr6qc.jpeg?q=70,4.4,5 Ratings & 0 Reviews,"₹14,990","₹32,990",54% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '35.56 cm (14 Inch) Display', 'MyASUS', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:39
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMSNTVIR&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMGXNZGJV3MEMWM.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/l/k/-original-imahcd9n7cznyzaa.jpeg?q=70,4.2,"7,669 Ratings & 360 Reviews","₹48,180","₹70,502",31% off,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite warranty']",,Bank Offer,2025-07-21 19:09:39
HP Chromebook MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Chrome OS) 11A-NA0002MU Chromebook,https://www.flipkart.com/hp-chromebook-mediatek-mt8183-4-gb-64-gb-emmc-storage-chrome-os-11a-na0002mu/p/itmd49c881ebf1ac?pid=COMGYJYYA7FFRXZC&lid=LSTCOMGYJYYA7FFRXZCBWFST1&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_34&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMGYJYYA7FFRXZC.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/b/6/11a-na0002mu-chromebook-laptop-hp-original-imah47xukpa3hgxg.jpeg?q=70,3.7,"7,390 Ratings & 603 Reviews","₹17,890","₹25,450",29% off,"['MediaTek MT8183 Processor', '4 GB LPDDR4X RAM', '32 bit Chrome Operating System', '29.46 cm (11.6 inch) Touchscreen Display', 'Pre-installed G-suite Apps, Linux Kernel and Apps, Chrome Web Extensions, Google Play Store, HP Audio Switch, HP ePrint, HP Support Assistant, Dropbox', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:40
HP 255 G10 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 255 G10 Thin and Light Lapt...,https://www.flipkart.com/hp-255-g10-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm7518784ff76c4?pid=COMHCURDCJMGFKQ8&lid=LSTCOMHCURDCJMGFKQ8MFW2NO&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_35&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMHCURDCJMGFKQ8.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/l/m/255-g10-thin-and-light-laptop-hp-original-imah9ca3wzcccy8g.jpeg?q=70,3.8,4 Ratings & 0 Reviews,"₹29,780","₹42,999",30% off,"['AMD Ryzen 5 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Windows 11', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:40
HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2213AU Thin and Light...,https://www.flipkart.com/hp-laptop-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2213au-thin-light/p/itm5bc815074c08a?pid=COMGHAGNDSCB8WWQ&lid=LSTCOMGHAGNDSCB8WWQL2GB00&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_36&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMGHAGNDSCB8WWQ.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/i/t/-original-imagykgqgcfyqjpf.jpeg?q=70,4,516 Ratings & 51 Reviews,"₹32,190","₹51,750",37% off,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:40
Lenovo Yoga Slim 7 Qualcomm Snapdragon X Plus - (32 GB/1 TB SSD/Windows 11 Home) Yoga Slim 7 14Q8X9 Th...,https://www.flipkart.com/lenovo-yoga-slim-7-qualcomm-snapdragon-x-plus-32-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm54e8de57bb730?pid=COMH9C7XFM6KJGJK&lid=LSTCOMH9C7XFM6KJGJKPVFXIG&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_37&otracker=search&fm=organic&iid=en_PffBIMrZoSx_l0QPuF_H47iAg6Ys9duj66MvmCk30GWAZAFmC-T3a_aWBjJifNJSfRM67GxmcsCKhovS-V7jyfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/p/m/-original-imah3ytgpzvxyt7b.jpeg?q=70,,,"₹1,29,190","₹1,95,890",34% off,"['Qualcomm Snapdragon X Plus Processor', '32 GB LPDDR5X RAM', 'Windows 11 Home Operating System', '1 TB SSD', '36.83 cm (14.5 Inch) Touchscreen Display', 'Office Home 2024', '1 Year On-Site Warranty']",,Bank Offer,2025-07-21 19:09:41
Lenovo 100e Chromebook Gen 4 MediaTek MediaTek Kompanio 528 - (4 GB/64 GB EMMC Storage/Chrome OS) 82W0...,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-528-4-gb-64-gb-emmc-storage-chrome-os-82w0001dha/p/itm37ef89935fcd5?pid=COMHA9FKZ7KSC3SZ&lid=LSTCOMHA9FKZ7KSC3SZ6YMQQQ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=en_PffBIMrZoSx_l0QPuF_H47iAg6Ys9duj66MvmCk30GVZgohCwCvBefkz_1sw1tYBg3hfFs1dODdYTdr4m5lH8onfEY2D5bWfIUmTlXs_oiU%3D&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/f/c/-original-imahd3zwben2yanx.jpeg?q=70,3.8,187 Ratings & 17 Reviews,"₹10,499","₹37,690",72% off,"['MediaTek MediaTek Kompanio 528 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹9,400
 Off on Exchange",Bank Offer,2025-07-21 19:09:41
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light La...,https://www.flipkart.com/hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fy5003tu-thin-light-laptop/p/itm2977a9ca00317?pid=COMGZVGHE9QU8C6M&lid=LSTCOMGZVGHE9QU8C6MHJQTO4&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMGZVGHE9QU8C6M.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/j/c/-original-imahcd9arucnzwgg.jpeg?q=70,4.2,"6,254 Ratings & 370 Reviews","₹34,490","₹51,266",32% off,"['Intel Core i3 Processor (12th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","Upto 
₹25,000
 Off on Exchange",Bank Offer,2025-07-21 19:09:41
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-15-fa2700tx-gaming-laptop/p/itm068529921479d?pid=COMH8VXVWNPAZCSX&lid=LSTCOMH8VXVWNPAZCSX9Y3PQV&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMH8VXVWNPAZCSX.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/n/r/-original-imahdxrfayjr8mnr.jpeg?q=70,4.2,111 Ratings & 6 Reviews,"₹68,990","₹87,262",20% off,"['Intel Core i5 Processor (13th Gen)', '16 GB DDR4 RAM', 'Windows 11 Home Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 11 and Microsoft Office Home & Student Edition 2024', '1 Year Carry-in Warranty']","Upto 
₹25,000
 Off on Exchange",Bank Offer,2025-07-21 19:09:42
Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-4-gb-128-gb-emmc-storage-chrome-os-14m868/p/itm4dc67999fe3de?pid=COMGSYYSHRSUEGMG&lid=LSTCOMGSYYSHRSUEGMGL82DZU&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=en_PffBIMrZoSx_l0QPuF_H47iAg6Ys9duj66MvmCk30GWHtZqqCZtgyBsaRuOrm8ukOdYS8Dyvo8CnDyBCsG3EbGVkv0XZFiOX7bbXdlao_f8%3D&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/6/g/-original-imagy3tzbj3xgvu4.jpeg?q=70,3.8,"2,202 Ratings & 197 Reviews","₹13,990","₹28,690",51% off,"['MediaTek Kompanio 520 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹11,500
 Off on Exchange",Bank Offer,2025-07-21 19:09:42
HP 15R (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15R G9 Thin and Light ...,https://www.flipkart.com/hp-15r-2025-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-g9-thin-light-laptop/p/itma7df4d7d70080?pid=COMH9MT3HWTYP8UY&lid=LSTCOMH9MT3HWTYP8UYKYUKPD&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMH9MT3HWTYP8UY.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/y/i/15r-g9-thin-and-light-laptop-hp-original-imah9m5bkrhtb4me.jpeg?q=70,4,59 Ratings & 3 Reviews,"₹35,990","₹76,990",53% off,"['Intel Core i3 Processor (13th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Home Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Pro Plus 2021, Windows 11 Home', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:42
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light La...,https://www.flipkart.com/hp-15s-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-10-home-15s-eq2042au-thin-light-laptop/p/itmafa17a199da31?pid=COMG56SQHHEUNGJP&lid=LSTCOMG56SQHHEUNGJPRDSTBJ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMG56SQHHEUNGJP.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/n/9/-original-imagp8xzevzkrnhq.jpeg?q=70,4.3,306 Ratings & 46 Reviews,"₹31,990","₹44,990",28% off,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS Recovery, HP Smart, HP Support Assistant', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:42
HP Pavilion AI PC Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Ligh...,https://www.flipkart.com/hp-pavilion-ai-pc-intel-core-ultra-5-125u-16-gb-1-tb-ssd-windows-11-home-16-af0056tu-thin-light-laptop/p/itmb12a25b64f62b?pid=COMH4KYWQJYGZF2Z&lid=LSTCOMH4KYWQJYGZF2ZK6L5GL&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=47a22e03-2247-4af6-a25c-b699dfd72f08.COMH4KYWQJYGZF2Z.SEARCH&ppt=sp&ppn=sp&ssid=ryqe1754fk0000001753105174173&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/d/t/-original-imahcd9hprgjutnb.jpeg?q=70,4.4,257 Ratings & 22 Reviews,"₹62,990","₹92,083",31% off,"['Intel Core Ultra 5 Processor', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '40.64 cm (16 inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:09:43
